tra_loss,tra_miou,val_loss,val_miou
0.40651047229766846,0.7486009978014847,0.523855660110712,0.692092027515173
0.23427298819196635,0.8548472256496035,0.3517444874159992,0.7346222065389156
0.16304098056821986,0.8666696034628769,0.22665433213114738,0.8341414891183376
0.25643657199267683,0.811030036416547,0.2908494861330837,0.767709132283926
0.13094600200139242,0.8916743644352617,0.23772505088709295,0.8004586733877659
0.11702506077186815,0.9130507851469105,0.2855330074671656,0.7891899943351746
0.10351616617067363,0.902672134596726,0.5496306158602238,0.6394250355660915
0.1736476143886303,0.8567662382947987,0.26246881065890193,0.8038797192275524
0.1306709106369265,0.8977960492002552,0.2541475254110992,0.759826585650444
0.10706426607894487,0.9041012381685192,0.22415473707951605,0.8219038881361485
0.08095591804333802,0.92065004028123,0.48897464387118816,0.7018244117498398
0.08239049490858351,0.9125887361066095,0.4704025899991393,0.7023844011127949
0.07122314339985364,0.9284257847687294,0.2938274961197749,0.8128324896097183
0.06562243254277213,0.9454044247495716,0.3175857423339039,0.7930009737610817
0.1177297320602269,0.9049858060376398,0.32945412350818515,0.7582071609795094
0.10575879994651367,0.9152545743975146,0.2291395328938961,0.8496077619493008
0.07189273509871343,0.9462340433022072,0.17671008594334126,0.8742404691874981
0.043624617564813076,0.9652939623799818,0.1895337961614132,0.8918736428022385
0.08903418558424916,0.9243733245750954,0.1546036982908845,0.8749673739075661
0.07900312035505114,0.9310671317166296,0.31741931824944913,0.8067500442266464
0.06983033426362893,0.9408787858897242,0.16487107740249485,0.8795780502259731
0.08877326239799631,0.9399442569962864,0.37604776234366,0.7640826739370823
0.0684351020588957,0.9482938750036831,0.5841791583225131,0.6984534785151482
0.0762576848782342,0.9193452267811216,0.22508241317700595,0.8241809792816639
0.09198018452473755,0.921853375845942,0.37776142871007323,0.771488219499588
0.08282733368205614,0.9327187579253624,0.29010107461363077,0.801910437643528
0.057770322366007446,0.949730961487211,0.2470324970781803,0.8073672689497471
0.06213671168922607,0.9476408670688498,0.3396713857073337,0.7901960574090481
0.0533320592587878,0.9559055936747584,0.1659358394681476,0.9070917516946793
0.09047783757078237,0.9241589883278156,0.12563348142430186,0.9120378643274307
0.05728200376073926,0.9347699983366604,0.19948889291845262,0.8772216290235519
0.09027017046023032,0.9140903703097639,0.13544416218064725,0.9060995019972324
0.06530389485174212,0.9439195004002802,0.1512305382057093,0.9078380800783634
0.04500759489320476,0.9627542886240729,0.1738095839973539,0.897646825760603
0.03041746415968599,0.9754409790039062,0.18602325243409723,0.8978044129908085
0.04580893627656945,0.9626189963570957,0.15533547819359228,0.90610146895051
0.04439914460968355,0.9496760594433752,0.17702527693472803,0.896564669907093
0.035787403647755754,0.9686359907018727,0.18816879414953291,0.8937036730349064
0.029842145140844815,0.9772251926619431,0.17929151514545083,0.9031255692243576
0.028596077724520504,0.9766499852312023,0.1936784388963133,0.8935707584023476
0.03690347456020014,0.9690928767467367,0.20811451511690393,0.8738551922142506
0.03794083585320362,0.9666623658147352,0.1662987421732396,0.8990936726331711
0.033102873937580095,0.9645729660987854,0.2338233163463883,0.8689370788633823
0.060061805656757845,0.9525666236877441,0.1526846275664866,0.8895077519118786
0.034270800264744924,0.9727847802227941,0.19236182607710361,0.8943362347781658
0.030240584004285007,0.9572372662610021,0.2020321338204667,0.8930448740720749
0.02711697988982858,0.9587058178309736,0.21727785735856742,0.8810875751078129
0.052525917710415246,0.9576142635838739,0.21045076684094965,0.8513703867793083
0.040626156689791845,0.9672712806997628,0.17270212073344737,0.8900693319737911
0.0333734873425344,0.9612268045030791,0.19731566915288568,0.892437931150198
0.037271207872906637,0.9703866140595798,0.21082705375738442,0.8714055679738522
0.02914533804668563,0.9551362868013054,0.18139159848215058,0.8980721645057201
0.02790077383919009,0.9776090650722898,0.20302562467986718,0.8732420466840267
0.027204487183741455,0.9755596580176518,0.2546227601123974,0.850418895483017
0.023933129240598143,0.9810272907388622,0.21041654946748167,0.8909688293933868
0.03172367005127257,0.9703941550748102,0.19828049815259874,0.8890540860593319
0.026538444946897378,0.9606998953325995,0.210359692806378,0.8866714723408222
0.025971570822956234,0.9609947101823215,0.21261286968365312,0.886121541261673
0.022389875480038082,0.96322068674811,0.2832346466020681,0.8532818220555782
0.02076672481629869,0.9663377219233019,0.4075828555505723,0.8076941147446632
0.020778681087339747,0.9821914146686422,0.2373085138387978,0.8947605937719345
0.031597229266731905,0.9750511769590706,0.34471956128254533,0.8209810480475426
0.03390129274239057,0.9547253456609003,0.5768618104048073,0.761077843606472
0.05936034389867865,0.9556443876233595,0.16620076028630137,0.879867434501648
0.05412888340651989,0.9511644552493917,0.18075531139038503,0.9001374877989292
0.04949907460731679,0.9578641550294285,0.1777325721923262,0.8889405503869057
0.03221985079540775,0.9715783842678728,0.18023047357564792,0.9064950309693813
0.027175950785649234,0.9760511640844673,0.19555324455723166,0.903323121368885
0.03120581669219095,0.9717667082260395,0.2634709804551676,0.8680586405098438
0.03050596045394396,0.9737384483732027,0.22404489398468286,0.8826419562101364
0.03797611642371992,0.9624076444527199,0.15373271389398724,0.9061181135475636
0.02710650610769617,0.9600601895102139,0.1832443832536228,0.9012352675199509
0.024785725046591513,0.9800817493734688,0.20105021633207798,0.8975047878921032
0.02139318879725861,0.9644911001468527,0.18273470364511013,0.9181387200951576
0.02650447796773294,0.9769858532938464,0.19626854546368122,0.9006378576159477
0.029815743259828668,0.9717224856902813,0.1947269836673513,0.894567146897316
0.027802779403483045,0.9770960581713709,0.19874383159913123,0.9006408117711544
0.023015574680577064,0.9799001360761708,0.20114870299585164,0.902371246367693
0.027791434995316226,0.9751143311632091,0.21193637163378298,0.8904764167964458
0.025032574792617356,0.9671322189528366,0.1857739111292176,0.9093664772808552
0.028404487907115757,0.9760690927505493,0.18031662428984419,0.9073290787637234
0.02494697956817931,0.9795754798527422,0.17354231583885849,0.9120063036680222
0.033364208059883195,0.9766176425177475,0.43551584985107183,0.825484000146389
0.04092270212954488,0.9501223399721342,0.19473397103138268,0.8904334269464016
0.023307905931844664,0.9814944472806207,0.20158924371935427,0.8918390199542046
0.023140499560997403,0.9638787466904213,0.20747718052007258,0.8905792906880379
0.02584647498161789,0.9776496023967348,0.1948013778310269,0.8988518565893173
0.02220573420796929,0.9812753282744309,0.1907998570241034,0.9057181179523468
0.022129581309854984,0.9792919919408601,0.20368313556537032,0.8995835408568382
0.0226378814991692,0.9808184627828926,0.18894716317299753,0.9061851426959038
0.022340079608919292,0.9805304346413448,0.19990956922993064,0.9050829634070396
0.021569068736300386,0.9827921904366592,0.21025820344220847,0.9027479328215122
0.02154094833431059,0.9827668995692812,0.2007735859369859,0.9065782055258751
0.02577322417998622,0.9617540959654183,0.18900196300819516,0.9004413150250912
0.019577567337145066,0.9831685197764429,0.18391833419445902,0.9070769511163235
0.019853001307888793,0.9824159474208437,0.18415329162962735,0.9103707671165466
0.020044384317488635,0.9822503451643319,0.18489015940576792,0.9134809486567974
0.021769245620816946,0.9818216007331322,0.1901310986140743,0.9123758859932423
0.03720633778721094,0.9660809615562702,0.2605354010593146,0.8656345680356026
0.024601846628276438,0.9726540055768244,0.19031849259044975,0.897374365478754
0.021335457066266703,0.9837491019018765,0.19854919449426234,0.8960518799722195
0.020544559069596038,0.9833253437075121,0.19687724346295,0.8991878814995289
0.020881784887149417,0.9819758246684896,0.2140407010447234,0.8958141729235649
0.018657858804639042,0.9833846708823895,0.2198990152683109,0.897110540419817
0.021185469010780597,0.981445273448681,0.20834367955103517,0.9026816822588444
