tra_loss,tra_miou,val_loss,val_miou
0.7339855144763815,0.441711127244193,0.5844825990498066,0.33024715073406696
0.24411489223611765,0.8072881051178636,0.5927331717684865,0.6715539582073689
0.1694311286354887,0.8767122729071255,0.39677273388952017,0.7081305980682373
0.14353892245683178,0.8862801338064259,0.3137422758154571,0.7327317968010902
0.17853328868232923,0.8664292240964955,0.5782816093415022,0.664165411144495
0.16856946976020418,0.8655642928748295,0.3318955167196691,0.7576399222016335
0.16410816101164655,0.8697887371326315,0.3303250093013048,0.7171649485826492
0.13626077360120312,0.8957255112713781,0.4369751336053014,0.704240582883358
0.13019556308100963,0.8830106628352198,0.31414480973035097,0.7209767550230026
0.13100567524289264,0.888403462952581,0.4542720215395093,0.7079952098429203
0.12793265784095073,0.9035390183843416,0.4711223402991891,0.6985061094164848
0.14523698458576512,0.8713950103726881,0.30607961397618055,0.7311581335961819
0.16184046684667983,0.8619451378953868,0.44562948448583484,0.7114303335547447
0.21049483685657897,0.8450155340392014,0.31616117246448994,0.7516718171536922
0.15933240654653516,0.8809035482077763,0.35921310167759657,0.7182986363768578
0.1563495878001739,0.8766019508756441,0.4580934112891555,0.7024351321160793
0.14072074317212763,0.891429105709339,0.3715037638321519,0.7074581384658813
0.141372663836027,0.8895259294016608,0.5234919190406799,0.6779713109135628
0.1443408292172284,0.8872840322297195,0.43567995447665453,0.6855986528098583
0.12692739249303422,0.9058693154104824,0.5014392165467143,0.6880449280142784
0.14662075852011813,0.8765096273915521,0.44217495154589415,0.7085428163409233
0.1529935654895059,0.8594560047675823,0.3827387560158968,0.6985694244503975
0.14991768359624105,0.8698154975628031,0.36742960242554545,0.7241164147853851
0.15460419410775447,0.8724125479829723,0.3999199513345957,0.7216885015368462
0.1332726533813723,0.8896383930896891,0.3341116001829505,0.7196802347898483
0.12095640676802602,0.9000129679153706,0.39271754026412964,0.7385481335222721
0.12943766420257502,0.8893284777115131,0.46284541115164757,0.7073422968387604
0.1572137076793046,0.8704955433977062,0.2955142427235842,0.7434701919555664
0.1702141409804081,0.8646216495283718,0.25532559654675424,0.7705675102770329
0.25322080917399503,0.7885076033657995,0.3911260790191591,0.7344918362796307
0.13960589930928988,0.8771134142217965,0.37852923199534416,0.7293963432312012
0.1470850539104692,0.8889059609380262,0.4197590993717313,0.7084117271006107
0.14770232359397,0.8829539870393688,0.3063010722398758,0.74659538641572
0.13197823703802866,0.8792620578716541,0.5191776696592569,0.6900197900831699
0.11863614271940856,0.9086612113590898,0.3685624022036791,0.7376826703548431
0.11011092750162914,0.8945391589197619,0.4074238706380129,0.7076160088181496
0.11137644471279506,0.894351196700129,0.40080775413662195,0.7055267542600632
0.10949589145080797,0.9068244181830307,0.3780240691266954,0.7367675453424454
0.09505116901007192,0.9232895086551535,0.3972833938896656,0.729664258658886
